epoch,train_loss,train_accuracy,test_loss,test_accuracy,test_precision,test_recall,test_f1,learning_rate,elapsed_time
1,0.9913196629806876,78.06833333333333,0.4114563351001921,89.47,91.88892668743657,89.16448871955612,89.6360611173489,0.0001219206376277275,62.230974435806274
2,0.22726936070427203,94.05,1.069955809772769,72.92999999999999,81.80487768886886,72.97984477827735,72.65797600598698,0.000349569419930821,124.70546293258667
3,0.18212094515768576,95.19166666666666,0.40416985728978355,89.36,91.0356575543379,89.31118962353564,89.0099120847745,0.0006083300778474581,186.7636902332306
4,0.1438163591385968,96.18333333333334,0.2204892119463486,93.89999999999999,94.685925470676,93.95162836367132,93.90168112784094,0.000777015510581627,249.65956783294678
5,0.128308692696824,96.56,0.3264137704302616,90.73,94.19721872485987,90.64536660276904,90.99272651147405,0.0007836597205093342,312.1108720302582
6,0.09625670045955793,97.395,0.11682357453399256,96.35000000000001,96.55298469435962,96.328738297135,96.32022362785222,0.0006615764798345582,374.13666701316833
7,0.07315304031226236,98.00833333333333,0.04743680436402866,98.6,98.63738009328466,98.59718228911296,98.60908255074378,0.0004564450630120936,436.11530208587646
8,0.05637983319762625,98.39166666666667,0.03218641318270312,99.13,99.1325488242247,99.11938247909691,99.12428712027234,0.0002333932454937413,497.93820571899414
9,0.04241227781844895,98.81333333333333,0.02639629325223055,99.31,99.30691444506373,99.30042222731042,99.30256185271492,6.32384033327466e-05,560.7361907958984
10,0.034249026544773374,99.015,0.022994220723203514,99.36,99.35962928925018,99.35325050627583,99.35600719144149,3.496658561017145e-09,623.3385093212128
